Open time,Close
2024-08-21 18:00:00+00:00,4.698e-05
2024-08-21 19:00:00+00:00,4.654e-05
2024-08-21 20:00:00+00:00,4.653e-05
2024-08-21 21:00:00+00:00,4.676e-05
2024-08-21 22:00:00+00:00,4.673e-05
2024-08-21 23:00:00+00:00,4.642e-05
2024-08-22 00:00:00+00:00,4.628e-05
2024-08-22 01:00:00+00:00,4.615e-05
2024-08-22 02:00:00+00:00,4.627e-05
2024-08-22 03:00:00+00:00,4.662e-05
2024-08-22 04:00:00+00:00,4.65e-05
2024-08-22 05:00:00+00:00,4.643e-05
2024-08-22 06:00:00+00:00,4.623e-05
2024-08-22 07:00:00+00:00,4.646e-05
2024-08-22 08:00:00+00:00,4.66e-05
2024-08-22 09:00:00+00:00,4.669e-05
2024-08-22 10:00:00+00:00,4.687e-05
2024-08-22 11:00:00+00:00,4.687e-05
2024-08-22 12:00:00+00:00,4.678e-05
2024-08-22 13:00:00+00:00,4.675e-05
2024-08-22 14:00:00+00:00,4.654e-05
2024-08-22 15:00:00+00:00,4.638e-05
2024-08-22 16:00:00+00:00,4.704e-05
2024-08-22 17:00:00+00:00,4.744e-05
2024-08-22 18:00:00+00:00,4.786e-05
2024-08-22 19:00:00+00:00,4.787e-05
2024-08-22 20:00:00+00:00,4.805e-05
2024-08-22 21:00:00+00:00,4.91e-05
2024-08-22 22:00:00+00:00,4.867e-05
2024-08-22 23:00:00+00:00,4.89e-05
2024-08-23 00:00:00+00:00,4.905e-05
2024-08-23 01:00:00+00:00,4.895e-05
2024-08-23 02:00:00+00:00,4.883e-05
2024-08-23 03:00:00+00:00,4.856e-05
2024-08-23 04:00:00+00:00,4.884e-05
2024-08-23 05:00:00+00:00,5.111e-05
2024-08-23 06:00:00+00:00,5.092e-05
2024-08-23 07:00:00+00:00,5.001e-05
2024-08-23 08:00:00+00:00,4.955e-05
2024-08-23 09:00:00+00:00,4.937e-05
2024-08-23 10:00:00+00:00,4.904e-05
2024-08-23 11:00:00+00:00,4.867e-05
2024-08-23 12:00:00+00:00,4.93e-05
2024-08-23 13:00:00+00:00,4.918e-05
2024-08-23 14:00:00+00:00,4.951e-05
2024-08-23 15:00:00+00:00,4.961e-05
2024-08-23 16:00:00+00:00,5.038e-05
2024-08-23 17:00:00+00:00,5.023e-05
2024-08-23 18:00:00+00:00,5.034e-05
2024-08-23 19:00:00+00:00,5.014e-05
2024-08-23 20:00:00+00:00,5.029e-05
2024-08-23 21:00:00+00:00,5.038e-05
2024-08-23 22:00:00+00:00,5.024e-05
2024-08-23 23:00:00+00:00,5.019e-05
2024-08-24 00:00:00+00:00,5.024e-05
2024-08-24 01:00:00+00:00,5.001e-05
2024-08-24 02:00:00+00:00,5.034e-05
2024-08-24 03:00:00+00:00,5.044e-05
2024-08-24 04:00:00+00:00,5.032e-05
2024-08-24 05:00:00+00:00,5.066e-05
2024-08-24 06:00:00+00:00,5.063e-05
2024-08-24 07:00:00+00:00,5.14e-05
2024-08-24 08:00:00+00:00,5.139e-05
2024-08-24 09:00:00+00:00,5.23e-05
2024-08-24 10:00:00+00:00,5.237e-05
2024-08-24 11:00:00+00:00,5.197e-05
2024-08-24 12:00:00+00:00,5.21e-05
2024-08-24 13:00:00+00:00,5.246e-05
2024-08-24 14:00:00+00:00,5.277e-05
2024-08-24 15:00:00+00:00,5.256e-05
2024-08-24 16:00:00+00:00,5.437e-05
2024-08-24 17:00:00+00:00,5.379e-05
2024-08-24 18:00:00+00:00,5.403e-05
2024-08-24 19:00:00+00:00,5.398e-05
2024-08-24 20:00:00+00:00,5.401e-05
2024-08-24 21:00:00+00:00,5.291e-05
2024-08-24 22:00:00+00:00,5.319e-05
2024-08-24 23:00:00+00:00,5.399e-05
2024-08-25 00:00:00+00:00,5.311e-05
2024-08-25 01:00:00+00:00,5.265e-05
2024-08-25 02:00:00+00:00,5.318e-05
2024-08-25 03:00:00+00:00,5.285e-05
2024-08-25 04:00:00+00:00,5.303e-05
2024-08-25 05:00:00+00:00,5.263e-05
2024-08-25 06:00:00+00:00,5.209e-05
2024-08-25 07:00:00+00:00,5.11e-05
2024-08-25 08:00:00+00:00,5.224e-05
2024-08-25 09:00:00+00:00,5.231e-05
2024-08-25 10:00:00+00:00,5.232e-05
2024-08-25 11:00:00+00:00,5.221e-05
2024-08-25 12:00:00+00:00,5.235e-05
2024-08-25 13:00:00+00:00,5.271e-05
2024-08-25 14:00:00+00:00,5.312e-05
2024-08-25 15:00:00+00:00,5.313e-05
2024-08-25 16:00:00+00:00,5.274e-05
2024-08-25 17:00:00+00:00,5.288e-05
2024-08-25 18:00:00+00:00,5.259e-05
2024-08-25 19:00:00+00:00,5.293e-05
2024-08-25 20:00:00+00:00,5.339e-05
2024-08-25 21:00:00+00:00,5.349e-05
2024-08-25 22:00:00+00:00,5.317e-05
2024-08-25 23:00:00+00:00,5.27e-05
2024-08-26 00:00:00+00:00,5.298e-05
2024-08-26 01:00:00+00:00,5.226e-05
2024-08-26 02:00:00+00:00,5.196e-05
2024-08-26 03:00:00+00:00,5.247e-05
2024-08-26 04:00:00+00:00,5.334e-05
2024-08-26 05:00:00+00:00,5.312e-05
2024-08-26 06:00:00+00:00,5.292e-05
2024-08-26 07:00:00+00:00,5.276e-05
2024-08-26 08:00:00+00:00,5.274e-05
2024-08-26 09:00:00+00:00,5.288e-05
2024-08-26 10:00:00+00:00,5.252e-05
2024-08-26 11:00:00+00:00,5.247e-05
2024-08-26 12:00:00+00:00,5.206e-05
2024-08-26 13:00:00+00:00,5.296e-05
2024-08-26 14:00:00+00:00,5.352e-05
2024-08-26 15:00:00+00:00,5.29e-05
2024-08-26 16:00:00+00:00,5.283e-05
2024-08-26 17:00:00+00:00,5.205e-05
2024-08-26 18:00:00+00:00,5.248e-05
2024-08-26 19:00:00+00:00,5.211e-05
2024-08-26 20:00:00+00:00,5.289e-05
2024-08-26 21:00:00+00:00,5.293e-05
2024-08-26 22:00:00+00:00,5.307e-05
2024-08-26 23:00:00+00:00,5.308e-05
2024-08-27 00:00:00+00:00,5.28e-05
2024-08-27 01:00:00+00:00,5.306e-05
2024-08-27 02:00:00+00:00,5.278e-05
2024-08-27 03:00:00+00:00,5.329e-05
2024-08-27 04:00:00+00:00,5.391e-05
2024-08-27 05:00:00+00:00,5.529e-05
2024-08-27 06:00:00+00:00,5.493e-05
2024-08-27 07:00:00+00:00,5.562e-05
2024-08-27 08:00:00+00:00,5.441e-05
2024-08-27 09:00:00+00:00,5.442e-05
2024-08-27 10:00:00+00:00,5.261e-05
2024-08-27 11:00:00+00:00,5.251e-05
2024-08-27 12:00:00+00:00,5.167e-05
2024-08-27 13:00:00+00:00,5.138e-05
2024-08-27 14:00:00+00:00,5.124e-05
2024-08-27 15:00:00+00:00,5.146e-05
2024-08-27 16:00:00+00:00,5.093e-05
2024-08-27 17:00:00+00:00,5.108e-05
2024-08-27 18:00:00+00:00,5.262e-05
2024-08-27 19:00:00+00:00,5.224e-05
2024-08-27 20:00:00+00:00,5.14e-05
2024-08-27 21:00:00+00:00,5.094e-05
2024-08-27 22:00:00+00:00,5.173e-05
2024-08-27 23:00:00+00:00,5.251e-05
2024-08-28 00:00:00+00:00,5.214e-05
2024-08-28 01:00:00+00:00,5.153e-05
2024-08-28 02:00:00+00:00,5.234e-05
2024-08-28 03:00:00+00:00,5.403e-05
2024-08-28 04:00:00+00:00,5.393e-05
2024-08-28 05:00:00+00:00,5.311e-05
2024-08-28 06:00:00+00:00,5.347e-05
2024-08-28 07:00:00+00:00,5.245e-05
2024-08-28 08:00:00+00:00,5.332e-05
2024-08-28 09:00:00+00:00,5.629e-05
2024-08-28 10:00:00+00:00,5.576e-05
2024-08-28 11:00:00+00:00,5.523e-05
2024-08-28 12:00:00+00:00,5.519e-05
2024-08-28 13:00:00+00:00,5.419e-05
2024-08-28 14:00:00+00:00,5.473e-05
2024-08-28 15:00:00+00:00,5.382e-05
2024-08-28 16:00:00+00:00,5.458e-05
2024-08-28 17:00:00+00:00,5.439e-05
2024-08-28 18:00:00+00:00,5.456e-05
2024-08-28 19:00:00+00:00,5.403e-05
2024-08-28 20:00:00+00:00,5.473e-05
2024-08-28 21:00:00+00:00,5.415e-05
2024-08-28 22:00:00+00:00,5.358e-05
2024-08-28 23:00:00+00:00,5.428e-05
2024-08-29 00:00:00+00:00,5.469e-05
2024-08-29 01:00:00+00:00,5.403e-05
2024-08-29 02:00:00+00:00,5.393e-05
2024-08-29 03:00:00+00:00,5.404e-05
2024-08-29 04:00:00+00:00,5.343e-05
2024-08-29 05:00:00+00:00,5.578e-05
2024-08-29 06:00:00+00:00,5.647e-05
2024-08-29 07:00:00+00:00,5.6e-05
2024-08-29 08:00:00+00:00,5.616e-05
2024-08-29 09:00:00+00:00,5.584e-05
2024-08-29 10:00:00+00:00,5.572e-05
2024-08-29 11:00:00+00:00,5.561e-05
2024-08-29 12:00:00+00:00,5.673e-05
2024-08-29 13:00:00+00:00,5.696e-05
2024-08-29 14:00:00+00:00,5.744e-05
2024-08-29 15:00:00+00:00,5.758e-05
2024-08-29 16:00:00+00:00,5.797e-05
2024-08-29 17:00:00+00:00,5.771e-05
2024-08-29 18:00:00+00:00,5.677e-05
2024-08-29 19:00:00+00:00,5.644e-05
2024-08-29 20:00:00+00:00,5.637e-05
2024-08-29 21:00:00+00:00,5.612e-05
2024-08-29 22:00:00+00:00,5.58e-05
2024-08-29 23:00:00+00:00,5.567e-05
2024-08-30 00:00:00+00:00,5.553e-05
2024-08-30 01:00:00+00:00,5.443e-05
2024-08-30 02:00:00+00:00,5.41e-05
2024-08-30 03:00:00+00:00,5.407e-05
2024-08-30 04:00:00+00:00,5.428e-05
2024-08-30 05:00:00+00:00,5.407e-05
2024-08-30 06:00:00+00:00,5.477e-05
2024-08-30 07:00:00+00:00,5.557e-05
2024-08-30 08:00:00+00:00,5.561e-05
2024-08-30 09:00:00+00:00,5.572e-05
2024-08-30 10:00:00+00:00,5.676e-05
2024-08-30 11:00:00+00:00,5.596e-05
2024-08-30 12:00:00+00:00,5.627e-05
2024-08-30 13:00:00+00:00,5.615e-05
2024-08-30 14:00:00+00:00,5.517e-05
2024-08-30 15:00:00+00:00,5.346e-05
2024-08-30 16:00:00+00:00,5.407e-05
2024-08-30 17:00:00+00:00,5.338e-05
2024-08-30 18:00:00+00:00,5.576e-05
2024-08-30 19:00:00+00:00,5.488e-05
2024-08-30 20:00:00+00:00,5.534e-05
2024-08-30 21:00:00+00:00,5.546e-05
2024-08-30 22:00:00+00:00,5.585e-05
2024-08-30 23:00:00+00:00,5.558e-05
2024-08-31 00:00:00+00:00,5.53e-05
2024-08-31 01:00:00+00:00,5.481e-05
2024-08-31 02:00:00+00:00,5.415e-05
2024-08-31 03:00:00+00:00,5.4e-05
2024-08-31 04:00:00+00:00,5.547e-05
2024-08-31 05:00:00+00:00,5.497e-05
2024-08-31 06:00:00+00:00,5.526e-05
2024-08-31 07:00:00+00:00,5.483e-05
2024-08-31 08:00:00+00:00,5.455e-05
2024-08-31 09:00:00+00:00,5.405e-05
2024-08-31 10:00:00+00:00,5.481e-05
2024-08-31 11:00:00+00:00,5.588e-05
2024-08-31 12:00:00+00:00,5.587e-05
2024-08-31 13:00:00+00:00,5.524e-05
2024-08-31 14:00:00+00:00,5.457e-05
2024-08-31 15:00:00+00:00,5.479e-05
2024-08-31 16:00:00+00:00,5.41e-05
2024-08-31 17:00:00+00:00,5.402e-05
2024-08-31 18:00:00+00:00,5.394e-05
2024-08-31 19:00:00+00:00,5.4e-05
2024-08-31 20:00:00+00:00,5.418e-05
2024-08-31 21:00:00+00:00,5.469e-05
2024-08-31 22:00:00+00:00,5.427e-05
2024-08-31 23:00:00+00:00,5.42e-05
2024-09-01 00:00:00+00:00,5.384e-05
2024-09-01 01:00:00+00:00,5.309e-05
2024-09-01 02:00:00+00:00,5.32e-05
2024-09-01 03:00:00+00:00,5.372e-05
2024-09-01 04:00:00+00:00,5.363e-05
2024-09-01 05:00:00+00:00,5.332e-05
2024-09-01 06:00:00+00:00,5.327e-05
2024-09-01 07:00:00+00:00,5.353e-05
2024-09-01 08:00:00+00:00,5.361e-05
2024-09-01 09:00:00+00:00,5.331e-05
2024-09-01 10:00:00+00:00,5.298e-05
2024-09-01 11:00:00+00:00,5.336e-05
2024-09-01 12:00:00+00:00,5.284e-05
2024-09-01 13:00:00+00:00,5.275e-05
2024-09-01 14:00:00+00:00,5.193e-05
2024-09-01 15:00:00+00:00,5.266e-05
2024-09-01 16:00:00+00:00,5.225e-05
2024-09-01 17:00:00+00:00,5.181e-05
2024-09-01 18:00:00+00:00,5.251e-05
2024-09-01 19:00:00+00:00,5.255e-05
2024-09-01 20:00:00+00:00,5.231e-05
2024-09-01 21:00:00+00:00,5.201e-05
2024-09-01 22:00:00+00:00,5.075e-05
2024-09-01 23:00:00+00:00,5.123e-05
2024-09-02 00:00:00+00:00,5.143e-05
2024-09-02 01:00:00+00:00,5.11e-05
2024-09-02 02:00:00+00:00,5.105e-05
2024-09-02 03:00:00+00:00,5.102e-05
2024-09-02 04:00:00+00:00,5.028e-05
2024-09-02 05:00:00+00:00,5.068e-05
2024-09-02 06:00:00+00:00,5.049e-05
2024-09-02 07:00:00+00:00,4.973e-05
2024-09-02 08:00:00+00:00,5.063e-05
2024-09-02 09:00:00+00:00,5.178e-05
2024-09-02 10:00:00+00:00,5.446e-05
2024-09-02 11:00:00+00:00,5.309e-05
2024-09-02 12:00:00+00:00,5.325e-05
2024-09-02 13:00:00+00:00,5.289e-05
2024-09-02 14:00:00+00:00,5.456e-05
2024-09-02 15:00:00+00:00,5.368e-05
2024-09-02 16:00:00+00:00,5.343e-05
2024-09-02 17:00:00+00:00,5.393e-05
2024-09-02 18:00:00+00:00,5.367e-05
2024-09-02 19:00:00+00:00,5.374e-05
2024-09-02 20:00:00+00:00,5.464e-05
2024-09-02 21:00:00+00:00,5.403e-05
2024-09-02 22:00:00+00:00,5.378e-05
2024-09-02 23:00:00+00:00,5.383e-05
2024-09-03 00:00:00+00:00,5.344e-05
2024-09-03 01:00:00+00:00,5.319e-05
2024-09-03 02:00:00+00:00,5.31e-05
2024-09-03 03:00:00+00:00,5.27e-05
2024-09-03 04:00:00+00:00,5.275e-05
2024-09-03 05:00:00+00:00,5.311e-05
2024-09-03 06:00:00+00:00,5.282e-05
2024-09-03 07:00:00+00:00,5.301e-05
2024-09-03 08:00:00+00:00,5.244e-05
2024-09-03 09:00:00+00:00,5.233e-05
2024-09-03 10:00:00+00:00,5.232e-05
2024-09-03 11:00:00+00:00,5.248e-05
2024-09-03 12:00:00+00:00,5.24e-05
2024-09-03 13:00:00+00:00,5.18e-05
2024-09-03 14:00:00+00:00,5.151e-05
2024-09-03 15:00:00+00:00,5.11e-05
2024-09-03 16:00:00+00:00,5.089e-05
2024-09-03 17:00:00+00:00,5.109e-05
2024-09-03 18:00:00+00:00,5.046e-05
2024-09-03 19:00:00+00:00,5.047e-05
2024-09-03 20:00:00+00:00,5.044e-05
2024-09-03 21:00:00+00:00,5.029e-05
2024-09-03 22:00:00+00:00,4.994e-05
2024-09-03 23:00:00+00:00,4.949e-05
2024-09-04 00:00:00+00:00,4.894e-05
2024-09-04 01:00:00+00:00,4.882e-05
2024-09-04 02:00:00+00:00,4.899e-05
2024-09-04 03:00:00+00:00,4.948e-05
2024-09-04 04:00:00+00:00,4.938e-05
2024-09-04 05:00:00+00:00,4.928e-05
2024-09-04 06:00:00+00:00,4.943e-05
2024-09-04 07:00:00+00:00,4.996e-05
2024-09-04 08:00:00+00:00,4.98e-05
2024-09-04 09:00:00+00:00,4.952e-05
2024-09-04 10:00:00+00:00,4.927e-05
2024-09-04 11:00:00+00:00,4.942e-05
2024-09-04 12:00:00+00:00,4.957e-05
2024-09-04 13:00:00+00:00,4.968e-05
2024-09-04 14:00:00+00:00,5.066e-05
2024-09-04 15:00:00+00:00,5.018e-05
2024-09-04 16:00:00+00:00,5.082e-05
2024-09-04 17:00:00+00:00,5.014e-05
2024-09-04 18:00:00+00:00,4.996e-05
2024-09-04 19:00:00+00:00,4.96e-05
2024-09-04 20:00:00+00:00,4.985e-05
2024-09-04 21:00:00+00:00,5.012e-05
2024-09-04 22:00:00+00:00,5.021e-05
2024-09-04 23:00:00+00:00,4.993e-05
2024-09-05 00:00:00+00:00,4.966e-05
2024-09-05 01:00:00+00:00,4.979e-05
2024-09-05 02:00:00+00:00,4.947e-05
2024-09-05 03:00:00+00:00,4.894e-05
2024-09-05 04:00:00+00:00,4.91e-05
2024-09-05 05:00:00+00:00,4.903e-05
2024-09-05 06:00:00+00:00,4.907e-05
2024-09-05 07:00:00+00:00,4.933e-05
2024-09-05 08:00:00+00:00,4.893e-05
2024-09-05 09:00:00+00:00,4.886e-05
2024-09-05 10:00:00+00:00,4.909e-05
2024-09-05 11:00:00+00:00,4.912e-05
2024-09-05 12:00:00+00:00,4.924e-05
2024-09-05 13:00:00+00:00,4.942e-05
2024-09-05 14:00:00+00:00,4.881e-05
2024-09-05 15:00:00+00:00,4.865e-05
2024-09-05 16:00:00+00:00,4.816e-05
2024-09-05 17:00:00+00:00,4.801e-05
2024-09-05 18:00:00+00:00,4.813e-05
2024-09-05 19:00:00+00:00,4.77e-05
2024-09-05 20:00:00+00:00,4.785e-05
2024-09-05 21:00:00+00:00,4.795e-05
2024-09-05 22:00:00+00:00,4.789e-05
2024-09-05 23:00:00+00:00,4.778e-05
2024-09-06 00:00:00+00:00,4.776e-05
2024-09-06 01:00:00+00:00,4.788e-05
2024-09-06 02:00:00+00:00,4.792e-05
2024-09-06 03:00:00+00:00,4.769e-05
2024-09-06 04:00:00+00:00,4.76e-05
2024-09-06 05:00:00+00:00,4.747e-05
2024-09-06 06:00:00+00:00,4.784e-05
2024-09-06 07:00:00+00:00,4.795e-05
2024-09-06 08:00:00+00:00,4.789e-05
2024-09-06 09:00:00+00:00,4.796e-05
2024-09-06 10:00:00+00:00,4.772e-05
2024-09-06 11:00:00+00:00,4.807e-05
2024-09-06 12:00:00+00:00,4.937e-05
2024-09-06 13:00:00+00:00,4.844e-05
2024-09-06 14:00:00+00:00,4.871e-05
2024-09-06 15:00:00+00:00,4.951e-05
2024-09-06 16:00:00+00:00,4.849e-05
2024-09-06 17:00:00+00:00,4.848e-05
2024-09-06 18:00:00+00:00,4.831e-05
2024-09-06 19:00:00+00:00,4.834e-05
2024-09-06 20:00:00+00:00,4.757e-05
2024-09-06 21:00:00+00:00,4.827e-05
2024-09-06 22:00:00+00:00,4.869e-05
2024-09-06 23:00:00+00:00,4.849e-05
2024-09-07 00:00:00+00:00,4.878e-05
2024-09-07 01:00:00+00:00,4.898e-05
2024-09-07 02:00:00+00:00,4.885e-05
2024-09-07 03:00:00+00:00,4.878e-05
2024-09-07 04:00:00+00:00,4.877e-05
2024-09-07 05:00:00+00:00,4.866e-05
2024-09-07 06:00:00+00:00,4.892e-05
2024-09-07 07:00:00+00:00,4.927e-05
2024-09-07 08:00:00+00:00,4.924e-05
2024-09-07 09:00:00+00:00,4.919e-05
2024-09-07 10:00:00+00:00,4.905e-05
2024-09-07 11:00:00+00:00,4.922e-05
2024-09-07 12:00:00+00:00,4.929e-05
2024-09-07 13:00:00+00:00,4.956e-05
2024-09-07 14:00:00+00:00,4.958e-05
2024-09-07 15:00:00+00:00,4.984e-05
2024-09-07 16:00:00+00:00,4.964e-05
2024-09-07 17:00:00+00:00,4.958e-05
2024-09-07 18:00:00+00:00,4.987e-05
2024-09-07 19:00:00+00:00,5.042e-05
2024-09-07 20:00:00+00:00,5.008e-05
2024-09-07 21:00:00+00:00,4.989e-05
2024-09-07 22:00:00+00:00,4.962e-05
2024-09-07 23:00:00+00:00,4.988e-05
2024-09-08 00:00:00+00:00,4.998e-05
2024-09-08 01:00:00+00:00,4.988e-05
2024-09-08 02:00:00+00:00,4.989e-05
2024-09-08 03:00:00+00:00,5.013e-05
2024-09-08 04:00:00+00:00,5.082e-05
2024-09-08 05:00:00+00:00,5.041e-05
2024-09-08 06:00:00+00:00,5.05e-05
2024-09-08 07:00:00+00:00,5.056e-05
2024-09-08 08:00:00+00:00,5.069e-05
2024-09-08 09:00:00+00:00,5.043e-05
2024-09-08 10:00:00+00:00,5.023e-05
2024-09-08 11:00:00+00:00,4.983e-05
2024-09-08 12:00:00+00:00,4.967e-05
2024-09-08 13:00:00+00:00,4.991e-05
2024-09-08 14:00:00+00:00,4.971e-05
2024-09-08 15:00:00+00:00,4.958e-05
2024-09-08 16:00:00+00:00,4.965e-05
2024-09-08 17:00:00+00:00,4.992e-05
2024-09-08 18:00:00+00:00,4.988e-05
2024-09-08 19:00:00+00:00,4.989e-05
2024-09-08 20:00:00+00:00,5.007e-05
2024-09-08 21:00:00+00:00,5.042e-05
2024-09-08 22:00:00+00:00,5.053e-05
2024-09-08 23:00:00+00:00,5.047e-05
2024-09-09 00:00:00+00:00,5.01e-05
2024-09-09 01:00:00+00:00,5.029e-05
2024-09-09 02:00:00+00:00,5.017e-05
2024-09-09 03:00:00+00:00,5.064e-05
2024-09-09 04:00:00+00:00,5.052e-05
2024-09-09 05:00:00+00:00,5.068e-05
2024-09-09 06:00:00+00:00,5.092e-05
2024-09-09 07:00:00+00:00,5.127e-05
2024-09-09 08:00:00+00:00,5.153e-05
2024-09-09 09:00:00+00:00,5.116e-05
2024-09-09 10:00:00+00:00,5.138e-05
2024-09-09 11:00:00+00:00,5.131e-05
2024-09-09 12:00:00+00:00,5.141e-05
2024-09-09 13:00:00+00:00,5.141e-05
2024-09-09 14:00:00+00:00,5.108e-05
2024-09-09 15:00:00+00:00,5.161e-05
2024-09-09 16:00:00+00:00,5.238e-05
2024-09-09 17:00:00+00:00,5.238e-05
2024-09-09 18:00:00+00:00,5.237e-05
2024-09-09 19:00:00+00:00,5.25e-05
2024-09-09 20:00:00+00:00,5.256e-05
2024-09-09 21:00:00+00:00,5.3e-05
2024-09-09 22:00:00+00:00,5.307e-05
2024-09-09 23:00:00+00:00,5.301e-05
2024-09-10 00:00:00+00:00,5.273e-05
2024-09-10 01:00:00+00:00,5.251e-05
2024-09-10 02:00:00+00:00,5.285e-05
2024-09-10 03:00:00+00:00,5.288e-05
2024-09-10 04:00:00+00:00,5.316e-05
2024-09-10 05:00:00+00:00,5.351e-05
2024-09-10 06:00:00+00:00,5.34e-05
2024-09-10 07:00:00+00:00,5.356e-05
2024-09-10 08:00:00+00:00,5.326e-05
2024-09-10 09:00:00+00:00,5.374e-05
2024-09-10 10:00:00+00:00,5.38e-05
2024-09-10 11:00:00+00:00,5.399e-05
2024-09-10 12:00:00+00:00,5.421e-05
2024-09-10 13:00:00+00:00,5.412e-05
2024-09-10 14:00:00+00:00,5.367e-05
2024-09-10 15:00:00+00:00,5.396e-05
2024-09-10 16:00:00+00:00,5.473e-05
2024-09-10 17:00:00+00:00,5.523e-05
2024-09-10 18:00:00+00:00,5.536e-05
2024-09-10 19:00:00+00:00,5.544e-05
2024-09-10 20:00:00+00:00,5.573e-05
2024-09-10 21:00:00+00:00,5.588e-05
2024-09-10 22:00:00+00:00,5.596e-05
2024-09-10 23:00:00+00:00,5.586e-05
2024-09-11 00:00:00+00:00,5.621e-05
2024-09-11 01:00:00+00:00,5.551e-05
2024-09-11 02:00:00+00:00,5.59e-05
2024-09-11 03:00:00+00:00,5.561e-05
2024-09-11 04:00:00+00:00,5.546e-05
2024-09-11 05:00:00+00:00,5.515e-05
2024-09-11 06:00:00+00:00,5.545e-05
2024-09-11 07:00:00+00:00,5.594e-05
2024-09-11 08:00:00+00:00,5.54e-05
2024-09-11 09:00:00+00:00,5.543e-05
2024-09-11 10:00:00+00:00,5.536e-05
2024-09-11 11:00:00+00:00,5.556e-05
2024-09-11 12:00:00+00:00,5.605e-05
2024-09-11 13:00:00+00:00,5.553e-05
2024-09-11 14:00:00+00:00,5.535e-05
2024-09-11 15:00:00+00:00,5.553e-05
2024-09-11 16:00:00+00:00,5.554e-05
2024-09-11 17:00:00+00:00,5.627e-05
2024-09-11 18:00:00+00:00,5.59e-05
2024-09-11 19:00:00+00:00,5.612e-05
2024-09-11 20:00:00+00:00,5.649e-05
2024-09-11 21:00:00+00:00,5.697e-05
2024-09-11 22:00:00+00:00,5.727e-05
2024-09-11 23:00:00+00:00,5.757e-05
2024-09-12 00:00:00+00:00,5.786e-05
2024-09-12 01:00:00+00:00,5.807e-05
2024-09-12 02:00:00+00:00,5.818e-05
2024-09-12 03:00:00+00:00,6.055e-05
2024-09-12 04:00:00+00:00,6.137e-05
2024-09-12 05:00:00+00:00,6.056e-05
